date,['site_id'],['daily_mean_pm10_conentration']
2020-04-03,['60271003'],['18']
2020-04-04,['60271003'],['16']
2020-04-05,['60271003'],['14']
2020-04-06,['60271003'],['8']
2020-04-07,['60271003'],['5']
2020-04-08,['60271003'],['4']
2020-04-09,['60271003'],['3']
2020-04-10,['60271003'],['3']
2020-04-11,['60271003'],['5']
2020-04-12,['60271003'],['7']
2020-04-13,['60271003'],['12']
2020-04-14,['60271003'],['7']
2020-04-15,['60271003'],['7']
2020-04-16,['60271003'],['10']
2020-04-17,['60271003'],['6']
2020-04-18,['60271003'],['4']
2020-04-19,['60271003'],['6']
2020-04-20,['60271003'],['8']
2020-04-21,['60271003'],['11']
2020-04-22,['60271003'],['9']
2020-04-23,['60271003'],['11']
2020-04-24,['60271003'],['11']
2020-04-25,['60271003'],['10']
2020-04-26,['60271003'],['9']
2020-04-27,['60271003'],['13']
2020-04-28,['60271003'],['13']
2020-04-29,['60271003'],['13']
2020-04-30,['60271003'],['12']
2020-05-01,['60271003'],['12']
2020-05-02,['60271003'],['13']
2020-05-03,['60271003'],['18']
2020-05-05,['60271003'],['8']
2020-05-06,['60271003'],['17']
2020-05-07,['60271003'],['13']
2020-05-08,['60271003'],['14']
2020-05-09,['60271003'],['15']
2020-05-10,['60271003'],['13']
2020-05-11,['60271003'],['20']
2020-05-12,['60271003'],['39']
2020-05-13,['60271003'],['13']
2020-05-14,['60271003'],['10']
2020-05-15,['60271003'],['10']
2020-05-16,['60271003'],['13']
2020-05-17,['60271003'],['32']
2020-05-18,['60271003'],['11']
2020-05-19,['60271003'],['7']
2020-05-20,['60271003'],['6']
2020-05-21,['60271003'],['11']
2020-05-22,['60271003'],['54']
2020-05-23,['60271003'],['17']
2020-05-24,['60271003'],['9']
2020-05-25,['60271003'],['9']
2020-05-26,['60271003'],['13']
2020-05-27,['60271003'],['16']
2020-05-28,['60271003'],['14']
2020-05-29,['60271003'],['19']
2020-05-30,['60271003'],['23']
2020-05-31,['60271003'],['11']
2020-06-01,['60271003'],['11']
2020-06-02,['60271003'],['13']
2020-06-03,['60271003'],['15']
2020-06-04,['60271003'],['16']
2020-06-05,['60271003'],['21']
2020-06-06,['60271003'],['20']
2020-06-07,['60271003'],['76']
2020-06-08,['60271003'],['10']
2020-06-09,['60271003'],['7']
2020-06-10,['60271003'],['9']
2020-06-11,['60271003'],['20']
2020-06-12,['60271003'],['31']
2020-06-13,['60271003'],['19']
2020-06-14,['60271003'],['10']
2020-06-15,['60271003'],['22']
2020-06-16,['60271003'],['15']
2020-06-17,['60271003'],['40']
2020-06-18,['60271003'],['13']
2020-06-19,['60271003'],['17']
2020-06-20,['60271003'],['20']
2020-06-21,['60271003'],['22']
2020-06-22,['60271003'],['21']
2020-06-23,['60271003'],['20']
2020-06-24,['60271003'],['23']
2020-06-25,['60271003'],['24']
2020-06-26,['60271003'],['19']
2020-06-27,['60271003'],['22']
2020-06-28,['60271003'],['43']
2020-06-29,['60271003'],['50']
2020-06-30,['60271003'],['18']
